Country Name,Country Code,Series Name,Series Code,2010 [YR2010],2020 [YR2020]
Antigua and Barbuda,ATG,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,..,52.4035661249613
Antigua and Barbuda,ATG,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.37002540220148,0.625989707046719
Antigua and Barbuda,ATG,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,7.00157535445475,9.71250971250971
Antigua and Barbuda,ATG,International migrant stock (% of population),SM.POP.TOTL.ZS,30.2775325851455,..
Antigua and Barbuda,ATG,"International tourism, number of arrivals",ST.INT.ARVL,788000,384500
Antigua and Barbuda,ATG,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,..,..
Antigua and Barbuda,ATG,"Labor force, total",SL.TLF.TOTL.IN,..,..
Antigua and Barbuda,ATG,Land area (sq. km),AG.LND.TOTL.K2,440,440
Antigua and Barbuda,ATG,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,79.879,79.813
Antigua and Barbuda,ATG,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,73.305,74.157
Antigua and Barbuda,ATG,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,76.701,77.161
Antigua and Barbuda,ATG,Manufactures exports (% of merchandise exports),TX.VAL.MANF.ZS.UN,47.5695506087455,17.9041809767939
Antigua and Barbuda,ATG,Manufactures imports (% of merchandise imports),TM.VAL.MANF.ZS.UN,48.2890456259867,55.3433108557867
Antigua and Barbuda,ATG,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,2.09439915105804,2.91125092485215
Antigua and Barbuda,ATG,Military expenditure (current LCU),MS.MIL.XPND.CN,..,..
Antigua and Barbuda,ATG,Military expenditure (current USD),MS.MIL.XPND.CD,..,..
Antigua and Barbuda,ATG,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,83.553,92.521
Antigua and Barbuda,ATG,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,138.705,131.471
Antigua and Barbuda,ATG,Net migration,SM.POP.NETM,291,0
Antigua and Barbuda,ATG,Net official aid received (constant 2021 US$),DT.ODA.OATL.KD,..,..
Antigua and Barbuda,ATG,"Net primary income (BoP, current US$)",BN.GSR.FCTY.CD,-67583661.8423137,816537.037037037
Antigua and Barbuda,ATG,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,..,..
Antigua and Barbuda,ATG,Political Stability and Absence of Violence/Terrorism: Number of Sources,PV.NO.SRC,3,4
Antigua and Barbuda,ATG,Population growth (annual %),SP.POP.GROW,1.35346888620455,0.526173366134419
Antigua and Barbuda,ATG,Population in largest city,EN.URB.LCTY,..,..
Antigua and Barbuda,ATG,Refugees under the mandate of the UNHCR by country or territory of asylum,SM.POP.RHCR.EA,..,..
Antigua and Barbuda,ATG,Rural population (% of total population),SP.RUR.TOTL.ZS,73.762,75.567
Antigua and Barbuda,ATG,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.031,1.032
Antigua and Barbuda,ATG,"Share of youth not in education, employment or training, total (% of youth population)  (modeled ILO estimate)",SL.UEM.NEET.ME.ZS,..,..
Antigua and Barbuda,ATG,"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,0,0.77
Antigua and Barbuda,ATG,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,..,..
Antigua and Barbuda,ATG,Taxes on goods and services (% of revenue),GC.TAX.GSRV.RV.ZS,..,..
Antigua and Barbuda,ATG,"Taxes on income, profits and capital gains (% of revenue)",GC.TAX.YPKG.RV.ZS,..,..
Antigua and Barbuda,ATG,Taxes on international trade (% of revenue),GC.TAX.INTT.RV.ZS,..,..
Antigua and Barbuda,ATG,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,..,..
Antigua and Barbuda,ATG,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..
Antigua and Barbuda,ATG,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.ZS,..,..
Antigua and Barbuda,ATG,"Unemployment, youth total (% of total labor force ages 15-24) (national estimate)",SL.UEM.1524.NE.ZS,..,..
Antigua and Barbuda,ATG,Urban population (% of total population),SP.URB.TOTL.IN.ZS,26.238,24.433
Antigua and Barbuda,ATG,Urban population growth (annual %),SP.URB.GROW,-0.836303806635875,0.227521233077608
Antigua and Barbuda,ATG,"Wage and salaried workers, total (% of total employment) (modeled ILO estimate)",SL.EMP.WORK.ZS,..,..
Argentina,ARG,Access to electricity (% of population),EG.ELC.ACCS.ZS,98.8,100
Argentina,ARG,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,0,0
Argentina,ARG,Agricultural land (% of land area),AG.LND.AGRI.ZS,46.1389123357048,43.0005774859411
Argentina,ARG,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,11000000,7000000
Argentina,ARG,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,591,591
Argentina,ARG,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,9.44546413,10.45030594
Argentina,ARG,Forcibly displaced people,SM.POP.FDIP,4173,184800
Argentina,ARG,Forest area (% of land area),AG.LND.FRST.ZS,11.0403443575999,10.4407148781923
Argentina,ARG,Government Effectiveness: Estimate,GE.EST,-0.1117919459939,-0.254261821508408
Argentina,ARG,Gross national expenditure (% of GDP),NE.DAB.TOTL.ZS,97.1033664588457,96.9928699329191
Argentina,ARG,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,16.0371898581987,13.5982843701675
Argentina,ARG,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,..
Argentina,ARG,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,5.80046925893628,5.36681384363525
Argentina,ARG,International migrant stock (% of population),SM.POP.TOTL.ZS,4.38095838778833,..
Argentina,ARG,"International tourism, number of arrivals",ST.INT.ARVL,6800000,..
Argentina,ARG,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,40.5900049662423,42.2659141441896
Argentina,ARG,"Labor force, total",SL.TLF.TOTL.IN,18468692,19317784
Argentina,ARG,Land area (sq. km),AG.LND.TOTL.K2,2736690,2736690
Argentina,ARG,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,78.732,78.783
Argentina,ARG,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,72.542,72.981
Argentina,ARG,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,75.68,75.878
Argentina,ARG,Manufactures exports (% of merchandise exports),TX.VAL.MANF.ZS.UN,32.188461995905,14.4214496007227
Argentina,ARG,Manufactures imports (% of merchandise imports),TM.VAL.MANF.ZS.UN,84.3577203165293,80.0726737285019
Argentina,ARG,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,15.8448608064195,14.5905295089183
Argentina,ARG,Military expenditure (current LCU),MS.MIL.XPND.CN,13541000000,199750400000
Argentina,ARG,Military expenditure (current USD),MS.MIL.XPND.CD,3475348407.46349,2830929705.21542
Argentina,ARG,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,88.861,90.386
Argentina,ARG,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,151.509,143.598
Argentina,ARG,Net migration,SM.POP.NETM,-5003,292
Argentina,ARG,Net official aid received (constant 2021 US$),DT.ODA.OATL.KD,..,..
Argentina,ARG,"Net primary income (BoP, current US$)",BN.GSR.FCTY.CD,-14547533203.937,-10505577749.1292
Argentina,ARG,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,..,3.895
Argentina,ARG,Political Stability and Absence of Violence/Terrorism: Number of Sources,PV.NO.SRC,8,7
Argentina,ARG,Population growth (annual %),SP.POP.GROW,1.05636332156278,0.484665636741261
Argentina,ARG,Population in largest city,EN.URB.LCTY,14245871,15153729
Argentina,ARG,Refugees under the mandate of the UNHCR by country or territory of asylum,SM.POP.RHCR.EA,3257,3965
Argentina,ARG,Rural population (% of total population),SP.RUR.TOTL.ZS,9.151,7.889
Argentina,ARG,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.061,1.052
Argentina,ARG,"Share of youth not in education, employment or training, total (% of youth population)  (modeled ILO estimate)",SL.UEM.NEET.ME.ZS,19.459,22.328
Argentina,ARG,"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,8.54,8.12
Argentina,ARG,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,12.8530426903255,10.70812114449
Argentina,ARG,Taxes on goods and services (% of revenue),GC.TAX.GSRV.RV.ZS,28.603677016809,30.6850880323113
Argentina,ARG,"Taxes on income, profits and capital gains (% of revenue)",GC.TAX.YPKG.RV.ZS,11.5611927566893,9.42960141657671
Argentina,ARG,Taxes on international trade (% of revenue),GC.TAX.INTT.RV.ZS,15.6701983126057,13.3819968611147
Argentina,ARG,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,7.714,11.461
Argentina,ARG,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,7.714,11.461
Argentina,ARG,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.ZS,19.381,30.428
Argentina,ARG,"Unemployment, youth total (% of total labor force ages 15-24) (national estimate)",SL.UEM.1524.NE.ZS,19.359,30.173
Argentina,ARG,Urban population (% of total population),SP.URB.TOTL.IN.ZS,90.849,92.111
Argentina,ARG,Urban population growth (annual %),SP.URB.GROW,1.23043013340485,0.615028911928924
Argentina,ARG,"Wage and salaried workers, total (% of total employment) (modeled ILO estimate)",SL.EMP.WORK.ZS,76.4427702954515,73.0000201125225
Armenia,ARM,Access to electricity (% of population),EG.ELC.ACCS.ZS,99.8,100
Armenia,ARM,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,0.284005045030102,0.274493063786905
Armenia,ARM,Agricultural land (% of land area),AG.LND.AGRI.ZS,60.9413417632596,58.8689848963822
Armenia,ARM,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,52000000,..
Armenia,ARM,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,562,562
Armenia,ARM,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,9.23538303,12.24056244
Armenia,ARM,Forcibly displaced people,SM.POP.FDIP,11706,108846
Armenia,ARM,Forest area (% of land area),AG.LND.FRST.ZS,11.610818405339,11.5374077976818
Armenia,ARM,Government Effectiveness: Estimate,GE.EST,-0.171523153781891,-0.304547429084778
Armenia,ARM,Gross national expenditure (% of GDP),NE.DAB.TOTL.ZS,137.115348762661,109.958833709221
Armenia,ARM,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,44.8945606568078,39.7238206244142
Armenia,ARM,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,8.17636138473952,1.21143577838465
Armenia,ARM,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,1.90069351554648,1.85343036991797
Armenia,ARM,International migrant stock (% of population),SM.POP.TOTL.ZS,7.47630501272821,..
Armenia,ARM,"International tourism, number of arrivals",ST.INT.ARVL,684000,375000
Armenia,ARM,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,50.0982314369723,51.2188762078534
Armenia,ARM,"Labor force, total",SL.TLF.TOTL.IN,1510718,1476483
Armenia,ARM,Land area (sq. km),AG.LND.TOTL.K2,28470,28470
Armenia,ARM,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,76.4,78.6
Armenia,ARM,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,70.1,68.4
Armenia,ARM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,73.1731707317073,73.3756097560976
Armenia,ARM,Manufactures exports (% of merchandise exports),TX.VAL.MANF.ZS.UN,23.432435607047,16.9924851282751
Armenia,ARM,Manufactures imports (% of merchandise imports),TM.VAL.MANF.ZS.UN,55.0460223604655,61.3560906471438
Armenia,ARM,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,..,12.344909801717
Armenia,ARM,Military expenditure (current LCU),MS.MIL.XPND.CN,147600000000,308016000000
Armenia,ARM,Military expenditure (current USD),MS.MIL.XPND.CD,395011507.787829,633960400.11526
Armenia,ARM,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,78.626,79.237
Armenia,ARM,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,208.132,332.94
Armenia,ARM,Net migration,SM.POP.NETM,-30009,-13046
Armenia,ARM,Net official aid received (constant 2021 US$),DT.ODA.OATL.KD,..,..
Armenia,ARM,"Net primary income (BoP, current US$)",BN.GSR.FCTY.CD,458281240.768841,-202689911.272197
Armenia,ARM,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,2.775,..
Armenia,ARM,Political Stability and Absence of Violence/Terrorism: Number of Sources,PV.NO.SRC,6,5
Armenia,ARM,Population growth (annual %),SP.POP.GROW,-0.693856288987436,-0.0337609726366775
Armenia,ARM,Population in largest city,EN.URB.LCTY,1065597,1086275
Armenia,ARM,Refugees under the mandate of the UNHCR by country or territory of asylum,SM.POP.RHCR.EA,3292,107910
Armenia,ARM,Rural population (% of total population),SP.RUR.TOTL.ZS,36.56,36.687
Armenia,ARM,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.146,1.1
Armenia,ARM,"Share of youth not in education, employment or training, total (% of youth population)  (modeled ILO estimate)",SL.UEM.NEET.ME.ZS,29.567,26.084
Armenia,ARM,"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,6.88,2.18
Armenia,ARM,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,17.0700513990102,21.8604192761626
Armenia,ARM,Taxes on goods and services (% of revenue),GC.TAX.GSRV.RV.ZS,42.5034250540843,46.499820446402
Armenia,ARM,"Taxes on income, profits and capital gains (% of revenue)",GC.TAX.YPKG.RV.ZS,18.6189207567463,36.1838261392042
Armenia,ARM,Taxes on international trade (% of revenue),GC.TAX.INTT.RV.ZS,3.60305493286515,4.41059991932357
Armenia,ARM,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,19.523,18.175
Armenia,ARM,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,19.523,8.055
Armenia,ARM,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.ZS,37.647,32.205
Armenia,ARM,"Unemployment, youth total (% of total labor force ages 15-24) (national estimate)",SL.UEM.1524.NE.ZS,38.959,25.733
Armenia,ARM,Urban population (% of total population),SP.URB.TOTL.IN.ZS,63.44,63.313
Armenia,ARM,Urban population growth (annual %),SP.URB.GROW,-0.851347120418493,0.114784996208381
Armenia,ARM,"Wage and salaried workers, total (% of total employment) (modeled ILO estimate)",SL.EMP.WORK.ZS,34.8793195962965,38.8659851509159
Australia,AUS,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100
Australia,AUS,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,0,0.149635326557385
Australia,AUS,Agricultural land (% of land area),AG.LND.AGRI.ZS,48.9920987204353,46.2524798427461
Australia,AUS,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1558000000,1632000000
Australia,AUS,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,534,534
Australia,AUS,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,8.41878414,10.66040134
Australia,AUS,Forcibly displaced people,SM.POP.FDIP,25504,138212
Australia,AUS,Forest area (% of land area),AG.LND.FRST.ZS,16.862931674108,17.4213145571644
Australia,AUS,Government Effectiveness: Estimate,GE.EST,1.76339137554169,1.57335329055786
Australia,AUS,Gross national expenditure (% of GDP),NE.DAB.TOTL.ZS,100.928758389416,96.6110282121632
Australia,AUS,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,20.7253270281418,20.6377169074661
Australia,AUS,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.91834002677376,0.846905537459305
Australia,AUS,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,1.04908593619237,0.860925458639047
Australia,AUS,International migrant stock (% of population),SM.POP.TOTL.ZS,26.5443142431553,..
Australia,AUS,"International tourism, number of arrivals",ST.INT.ARVL,5790000,1828000
Australia,AUS,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,45.3195651762421,46.9709934784906
Australia,AUS,"Labor force, total",SL.TLF.TOTL.IN,11675443,13599459
Australia,AUS,Land area (sq. km),AG.LND.TOTL.K2,7682300,7692020
Australia,AUS,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,84,85.3
Australia,AUS,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,79.5,81.2
Australia,AUS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,81.6951219512195,83.2
Australia,AUS,Manufactures exports (% of merchandise exports),TX.VAL.MANF.ZS.UN,13.0078618380352,10.5328054291376
Australia,AUS,Manufactures imports (% of merchandise imports),TM.VAL.MANF.ZS.UN,72.6985307227009,77.4686374545085
Australia,AUS,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,7.98782815899755,5.60852173149521
Australia,AUS,Military expenditure (current LCU),MS.MIL.XPND.CN,25311000000,39668200000
Australia,AUS,Military expenditure (current USD),MS.MIL.XPND.CD,23217692815.7335,27300894700.6194
Australia,AUS,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,45.704,41.652
Australia,AUS,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,78.634,73.018
Australia,AUS,Net migration,SM.POP.NETM,166752,44447
Australia,AUS,Net official aid received (constant 2021 US$),DT.ODA.OATL.KD,..,..
Australia,AUS,"Net primary income (BoP, current US$)",BN.GSR.FCTY.CD,-49858879512.8609,-16702618496.8313
Australia,AUS,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,3.364,3.906
Australia,AUS,Political Stability and Absence of Violence/Terrorism: Number of Sources,PV.NO.SRC,8,8
Australia,AUS,Population growth (annual %),SP.POP.GROW,1.55570626204128,1.23342825131378
Australia,AUS,Population in largest city,EN.URB.LCTY,4165739,4967733
Australia,AUS,Refugees under the mandate of the UNHCR by country or territory of asylum,SM.POP.RHCR.EA,21790,57411
Australia,AUS,Rural population (% of total population),SP.RUR.TOTL.ZS,14.818,13.759
Australia,AUS,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.055,1.058
Australia,AUS,"Share of youth not in education, employment or training, total (% of youth population)  (modeled ILO estimate)",SL.UEM.NEET.ME.ZS,11.32,10.447
Australia,AUS,"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,12.13,13.03
Australia,AUS,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,20.4779954643102,22.5909248948989
Australia,AUS,Taxes on goods and services (% of revenue),GC.TAX.GSRV.RV.ZS,24.3574252354247,19.3314723861348
Australia,AUS,"Taxes on income, profits and capital gains (% of revenue)",GC.TAX.YPKG.RV.ZS,61.2852808678864,64.5163696610642
Australia,AUS,Taxes on international trade (% of revenue),GC.TAX.INTT.RV.ZS,1.89193448823862,3.8292718357027
Australia,AUS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,5.214,6.456
Australia,AUS,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,5.214,6.394
Australia,AUS,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.ZS,11.548,14.219
Australia,AUS,"Unemployment, youth total (% of total labor force ages 15-24) (national estimate)",SL.UEM.1524.NE.ZS,11.552,14.15
Australia,AUS,Urban population (% of total population),SP.URB.TOTL.IN.ZS,85.182,86.241
Australia,AUS,Urban population growth (annual %),SP.URB.GROW,1.6955021612661,1.36918474912152
Australia,AUS,"Wage and salaried workers, total (% of total employment) (modeled ILO estimate)",SL.EMP.WORK.ZS,85.5944543613856,86.4243479789106
Austria,AUT,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100
Austria,AUT,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,0.0484573591225784,0.0227695688847169
Austria,AUT,Agricultural land (% of land area),AG.LND.AGRI.ZS,33.6791080950073,31.5398133785749
Austria,AUT,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,5000000,14000000
Austria,AUT,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1110,1110
Austria,AUT,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,10.22101879,11.31641102
Austria,AUT,Forcibly displaced people,SM.POP.FDIP,68215,162526
Austria,AUT,Forest area (% of land area),AG.LND.FRST.ZS,46.8153174987882,47.137905962191
Austria,AUT,Government Effectiveness: Estimate,GE.EST,1.81252110004425,1.60586321353912
Austria,AUT,Gross national expenditure (% of GDP),NE.DAB.TOTL.ZS,96.7755788267275,96.5527153142332
Austria,AUT,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,48.0609004424225,48.2851241395359
Austria,AUT,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.81353438995062,1.38191063351862
